,package,description,category
33932,,"['tb', 'list.make', 'feature', 'packed', 'easy', 'one-in-its', 'kind', 'shopping', 'list', 'whether', 'go', 'shopping', 'local', 'grocery', 'store', 'shopping', 'mall', 'planning', 'go', 'gym', 'tb', 'list.make', 'keep', 'track', 'item', 'bought', 'checked', 'tb', 'list.make', 'includes', 'robust', 'engine', 'built-in', 'template', 'shopping', 'list', 'template', 'grocery', 'list', 'template', 'exercise', 'list', 'template', 'built-in', 'template', 'improve', 'user', 'experience', 'simplify', 'shopping', 'process', 'managing', 'list', 'item', 'single', 'click', 'greatly', 'reduce', 'amount', 'time', 'spent', 'creating', 'shopping', 'list', 'list', 'may', 'create.thus', 'unlike', 'tb', 'list.make', 'provides', 'unique', 'added', 'making', 'single', 'source', 'shopping', 'list', 'data', 'need', 'available', 'fingertip', 'creating', 'custom', 'list', 'item', 'accessing', 'template', 'item', 'completely', 'standard', 'create', 'manage', 'custom', 'list', 'item', 'including', 'attribute', 'quantity', 'unit', 'category', 'access', 'built-in', 'grocery', 'list', 'template', 'item', 'grouped', 'category', 'access', 'built-in', 'shopping', 'mall', 'template', 'item', 'grouped', 'category', 'access', 'built-in', 'work', 'template', 'item', 'grouped', 'category', 'recent', 'list', 'ease', 'access', 'item', 'recently', 'added', 'shopping', 'grocery', 'work', 'list', 'list', 'share', 'allows', 'share', 'grocery', 'shopping', 'exercise', 'list', 'text', 'friend', 'family', 'list', 'clean', 'clean', 'pocket', 'recent', 'list', 'click', 'color', 'theme', 'install', 'pro', 'version', 'delivers', 'unique', 'user', 'experience', 'extra', 'pro', 'disable', 'in-app', 'advertisement', 'data', 'backup', 'upgrade', 'custom', 'template', 'unique', 'feature', 'allows', 'creating', 'template', 'need', 'priority', 'missing', 'feature', 'request', 'allows', 'obtain', 'u', 'also', 'submit', 'request', 'adding', 'carefully', 'evaluate', 'request', 'user', 'include', 'valuable', 'application', 'road', 'map']",Shopping
34234,,"['zaful', 'deal', 'guide', 'reveals', 'best', 'deal', 'zaful', 'offer', 'guide', 'help', 'understand', 'take', 'advantage', 'full', 'scope', 'store', 'download', 'zaful', 'guide', 'learn', 'find', 'best', 'deal', 'store']",Shopping
34355,,"['scented', 'soy', 'wax', 'candle', 'melt', 'diffuser', 'plus', 'handmade', 'port', 'macquarie', 'nsw', 'australia', 'natural', 'soy', 'wax', 'used', 'premium', 'fragrance', 'long', 'lasting', 'highly', 'scented', 'product']",Shopping
34394,,"['know', 'mobile', 'studio', 'mobile', 'device', 'database', 'even', 'present', 'mobile', 'studio', 'u', 'version', 'consult', 'without', 'internet', 'complete', 'specification', 'hundred', 'device', 'dozen', 'brand', 'three', 'main', 'operating', 'system', 'also', 'includes', 'real', 'time', 'content', 'update', 'version', 'unlimited', 'mobile', 'studio', 'could', 'see', 'last', 'device', 'brand', 'mobile', 'studio', 'u', 'full', 'access', 'data', 'course', 'full', 'version', 'ad', 'enjoy', 'forever', 'le', 'coffee', 'cost', 'ultimate', 'application', 'technology', 'lover']",Shopping
34411,,"['smartphone', 'database', 'window', 'offline', 'access', 'complete', 'specification', 'hundred', 'device', 'dozen', 'brand', 'three', 'main', 'operating', 'system', 'universal', 'application', 'modern', 'interface', 'adapted', 'operating', 'system', 'hundred', 'device', 'every', 'year', 'option', 'buy', 'full', 'version', 'mobile', 'studio', 'u.', 'give', 'user', 'great', 'tool', 'technology', 'lover', 'update', 'monthly', 'add', 'much', 'information', 'possible']",Shopping
34555,,"['recharge', 'mobile', 'phone', 'dth', 'connection', 'pay', 'utility', 'bill', 'manage', 'bill', 'suvidhaa', 'offer', 'fastest', 'recharge', 'experience', 'registration', 'required', 'set', 'reminder', 'view', 'expense', 'graph', 'store', 'image', 'bill', 'much', 'easy', 'manage', 'highlight', 'fastest', 'mobile', 'dth', 'recharge', 'experience', 'registration', 'required', 'recharge', 'three', 'number', 'together', 'using', 'cart', 'payment', 'utility', 'bill', 'postpaid', 'mobile', 'phone', 'landline', 'connection', 'manage', 'bill', 'download', 'receipt', 'payment', 'made', 'find', 'right', 'prepaid', 'mobile', 'plan', 'using', 'plan', 'selector', 'payment', 'safe', 'secure', 'u', 'improve', 'sending', 'suggestion', 'mobile', 'suvidhaa.com', 'visit', 'u', 'www.suvidhaa.com']",Shopping
35082,,"['smart', 'cart', 'simple', 'beautiful', 'smart', 'shopping', 'list', 'help', 'find', 'fastest', 'way', 'store', 'pick', 'item', 'grocery', 'list', 'window', 'phone', 'also', 'available', 'smart', 'cart', 'multiple', 'shopping', 'list', 'different', 'store', 'see', 'shipping', 'list', 'right', 'microsoft', 'band', 'smart', 'add', 'allows', 'quickly', 'add', 'item', 'list', 'automatically', 'add', 'item', 'category', 'info', 'unit', 'measurement', 'item', 'picture', 'beautiful', 'functional', 'live', 'tile', 'cortana', 'integration', 'add', 'item', 'list', 'using', 'voice', 'review', 'price', 'history', 'item', 'bought', 'sync', 'data', 'device', 'add', 'store', 'manage', 'layout', 'much', 'much']",Shopping
35234,,"['keep', 'track', 'total', 'shop', 'easy-to-use', 'many', 'useful', 'addition', 'shopping', 'list', 'weight', 'based', 'quantity', 'label', 'many', 'type', 'discount', 'sale', 'tax', 'rate', 'must', 'u', 'based', 'user', 'shopping', 'history', 'item', 'statistic', 'barcode', 'scanning', 'landscape', 'portrait', 'orientation', ""'ll"", 'able', 'started', 'quickly', 'familiar', 'calculator', 'style', 'look', 'feel']",Shopping
35235,,"['parcero', 'application', 'allows', 'purchase', 'item', 'quick', 'fun', 'way', 'pay', 'receive', 'also', 'track', 'order', 'within', 'initially', 'medellin', 'antioquia', 'colombia']",Shopping
35403,,"['online', 'gallery', 'art', 'display', 'sale', 'beautiful', 'picture', 'home', 'office', 'picture', 'available', 'giclee', 'photo', 'print']",Shopping
35541,,"['enhanced', 'shopping', 'mobile', 'device', 'browse', 'shop', 'home', 'improvement', 'product', 'appliance', 'bathroom', 'decorating', 'idea', 'kitchen', 'remodeling', 'patio', 'furniture', 'power', 'tool', 'bbq', 'grill', 'carpeting', 'lumber', 'concrete', 'lighting', 'ceiling', 'fan', 'buy', 'pick', 'store', 'home', 'depot', 'pick', 'store', 'option', 'offer', 'convenience', 'placing', 'order', 'homedepot.com', 'subsequently', 'picking', 'item', 'home', 'depot', 'store', 'location', 'feature', 'save', 'shipping', 'charge', 'also', 'help', 'expedite', 'time-sensitive', 'project', 'voice', 'search', 'simply', 'speak', 'item', 'search', 'fast', 'convenient', 'way', 'find', 'gift', 'card', 'last', 'minute', 'gift', 'someone', 'send', 'egift', 'card', 'someone', 'inbox', 'instantly', 'home', 'depot', 'store', 'locator', 'map', 'find', 'closest', 'home', 'depot', 'location', 'using', 'store', 'finder', 'also', 'includes', 'direction', 'store', 'phone', 'number', 'hour', 'operation', 'store', 'in-store', 'map', 'go']",Shopping
35756,,"['dealabs', 'pocket', 'unoffical', 'mobile', 'dealabs', 'dealabs', 'pocket', 'provides', 'easy', 'simple', 'access', 'whole', 'dealabs', 'community']",Shopping
35790,,"['grocery', 'shopping', 'list', 'grocery', 'brings', 'simple', 'way', 'shopping/planning', 'diversified', 'shopping', 'resource', 'management', 'local', 'phone', 'cloud', 'also', 'save', 'money', 'finding', 'local', 'grocery', 'item', 'sale', 'reminder', 'recorder', 'also', 'money', 'saver', 'make', 'purchase', 'plan', 'kitchen/bathroom', 'purchase', 'store', 'included', 'item', 'powerful', 'management', 'function', 'additionally', 'assist', 'instead', 'paper', 'note', 'brain', 'save', 'plan', 'shopping', 'information', 'check', 'load', 'previous', 'plan', 'future', 'shopping', 'favorite', 'list', 'master', 'shopping', 'list', 'store', 'show', 'shopping', 'list', 'store', 'store', 'category', 'required', 'optional', 'item', 'regular/sale', 'price', 'tax', 'note', 'currency', 'unit', 'information', 'email/sms', 'shopping', 'list', 'locate', 'local', 'store', 'search', 'weekly', 'special', 'scan', 'barcode', 'add', 'item', 'data', 'shopping', 'list', 'backup', 'share', 'shopping', 'list', 'others', 'via', 'onedrive', 'voice', 'text', 'input', 'tile', 'notification', 'plan', 'information', 'lot', 'stuff', 'purchase/manage', 'home/business', 'great', 'helper', 'try', '30-day', 'trial', 'today', 'enjoy']",Shopping
36095,,"['provides', 'instant', 'access', 'inventory', 'latest', 'incentive', 'rebate', 'full', 'multimedia', 'brochure', 'us', 'push', 'notification', 'schedule', 'service', 'appointment', 'access', 'special', 'coupon', 'dealer', 'info', 'more…']",Shopping
36199,,"['find', 'best', 'selling', 'price', 'product', 'checkout', 'flipkarteye', 'watch', 'product', 'price', 'notify', 'price', 'drop', 'search', 'explore', 'product', 'demand', 'find', 'best', 'selling', 'price', 'product', 'save', 'money']",Shopping
36264,,"['fed', 'calculate', 'much', 'cost', 'product', 'delivery', 'cash', 'desk', 'application', 'type', 'product', 'price', 'see', 'glance', 'price', 'cost', 'reduction', 'interactive', 'calculator', 'sale']",Shopping
36301,,"['soldes', 'sale', 'easy+', 'calculate', 'discount', 'offer', 'wink', 'work', 'enter', 'amount', 'product', 'click', 'ok.', 'immediately', 'discover', 'price', 'calculated', 'based', 'reduction', 'granted', 'store', 'trial', 'version', 'advertising', 'paid', 'version', 'application', 'contains', 'advertising', 'try', 'soldes', 'sale', 'easy+', 'partner', 'shopping']",Shopping
36705,,"['allows', 'manage', 'simple', 'list', 'displayed', 'tile']",Shopping
36791,,"['pa', 'besoin', 'de', 'faire', 'le', 'déplacement', 'á', 'votre', 'magasin', 'habituel', 'pour', 'faire', 'du', 'shopping', 'luxia', 'store', 'est', 'un', 'marketplace', 'est', 'votre', 'compagnon', 'qui', 'vous', 'propose', 'de', 'différents', 'produits', 'de', 'plusieurs', 'marque', 'en', 'ligne', 'et', 'en', 'toute', 'sécurité', 'nous', 'proposons', 'une', 'qualité', 'irréprochable', 'à', 'de', 'prix', 'compétitifs', 'la', 'livraison', 'de', 'no', 'produits', 'se', 'fait', 'sur', 'lensemble', 'du', 'royaume', 'avec', 'le', 'respect', 'de', 'délais', 'grace', 'à', 'votre', 'confiance', 'nous', 'somme', 'poussés', 'par', 'la', 'motivation', 'de', 'vous', 'apporter', 'toujours', 'de', 'produits', 'tendance', 'dune', 'qualité', 'irréprochable', 'la', 'version', '1.x', 'est', 'disponible', 'gratuitement', 'vous', 'pouvez', 'commander', 'sur', 'le', 'ou', 'sur', 'notre', 'application', 'mobile', 'disponible', 'sur', 'android', 'et', 'io', 'et', 'window', 'phone', 'autant', 'quinviter', 'en', 'utilisant', 'votre', 'adresse', 'mail', 'ou', 'autant', 'quutilisateur', 'avec', 'votre', 'compte', 'luxia', 'store', 'notre', 'et', 'applis', 'vous', 'permettent', 'de', 'créer', 'facilement', 'de', 'comptes', 'avec', 'lun', 'de', 'vos', 'réseaux', 'sociaux', 'ou', 'renseignant', 'vos', 'coordonnées', 'le', 'fait', 'de', 'créer', 'un', 'compte', 'luxia', 'store', 'vous', 'permettra', 'de', 'bénéficier', 'de', 'no', 'promos', 'de', 'réductions', 'et', 'plein', 'dautres', 'avantages', 'vous', 'pouvez', 'consulter', 'le', 'suivi', 'de', 'votre', 'commande', 'depuis', 'votre', 'espace', 'client', 'sur', 'desktop', 'ou', 'sur', 'mobile', 'android', 'et', 'io', 'et', 'window', 'phone', 'vous', 'aurez', 'une', 'visibilité', 'sur', 'létat', 'davancement', 'de', 'votre', 'commande', 'commande', 'reçue', 'en', 'cours', 'de', 'traitement', 'envoyé']",Shopping
36796,,"['listonic', 'shopping', 'list', 'improves', 'quality', 'grocery', 'shopping', 'making', 'easier', 'faster', 'importantly', 'smarter', 'would', 'grocery', 'list', 'besides', 'making', 'shopping', 'breeze', 'listonic', 'provides', 'wide', 'range', 'food', 'shopping', 'tip', 'become', 'smarter', 'shopper', 'make', 'sure', 'listonic', 'save', 'time', 'money', 'focused', 'speed', 'simplicity', 'user-friendly', 'practical', 'interface', 'listonic', 'easy', 'u', 'listonic', 'suggests', 'favourite', 'product', 'first', 'also', 'able', 'add', 'quantity', 'simple', 'tap', 'sync', 'share', 'list', 'phone', 'make', 'shopping', 'family', 'friend', 'much', 'easier', 'list', 'synced', 'change', 'instantaneously', 'seen', 'others', 'sharing', 'list', 'others', 'make', 'shopping', 'family', 'friend', 'much', 'easier', 'list', 'synced', 'change', 'instantaneously', 'seen', 'others', 'smart', 'shopping', 'food', 'tip', 'listonic', 'provides', 'hundred', 'useful', 'tip', 'hack', 'buying', 'preserving', 'cooking', 'make', 'grocery', 'smart', 'sorting', 'product', 'list', 'sorted', 'automatically', 'according', 'store', 'aisle', 'make', 'shopping', 'easier', 'faster', 'control', 'spending', 'add', 'price', 'item', 'shopping', 'list', 'listonic', 'automatically', 'calculates', 'total', 'people', 'world', 'already', 'enjoying', 'convenience', 'listonic', '2,5m', 'product', 'added', 'list', 'month']",Shopping
36853,,"['great', 'shopping', 'list', 'window', 'phone', 'smart', 'handy', 'intuitive', 'shopping', 'also', 'contains', 'handy', 'calculator', 'continuous', 'development', 'unlike', 'many', 'others', 'shopping', 'list', 'store', 'trial', 'version', 'allows', 'shopping', 'list', 'key', 'add', 'edit', 'duplicate', 'shopping', 'list', 'pin', 'list', 'start', 'livetile', 'indicating', 'number', 'product', 'left', 'buy', 'superlist', 'containing', 'product', 'list', 'full', 'version', 'four', 'way', 'adding', 'product', 'list', 'category', 'product', 'send', 'list', 'sms/e-mail', 'useful', 'tell', 'another', 'person', 'left', 'buy', 'sum', 'value', 'product', 'list', 'backup', 'bugfixes', 'increased', 'speed', 'main', 'livetile', 'show', 'amount', 'product', 'left', 'buy']",Shopping
36900,,"['kaawamart', 'shopping', 'kaawamart', 'shopping', 'let', 'shop', 'million', 'product', 'manage', 'kaawamart', 'order', 'anywhere', 'online', 'browse', 'shop', 'department', 'compare', 'price', 'read', 'review', 'share', 'product', 'friend', 'check', 'status', 'order', 'merchant/innovator/producer', 'uganda', 'sell', 'market', 'product', 'charge', 'visiting', 'shop.kaawamart.com/merchant', 'also', 'sign-up', 'shipment', 'notification', 'know', 'order', 'ship', 'arrives', 'full', 'access', 'shopping', 'cart', 'wish', 'list', 'payment', 'subscribe', 'save', 'order', 'history', 'kaawamart', 'kaawamart', 'shopping', 'purchase', 'routed', 'kaawamart', 'secure', 'server', 'encrypt', 'safeguard', 'personal', 'information']",Shopping
36995,,"['best', 'aliexpres', 'third-party', 'client', 'mobile', 'desktop', 'fast', 'stable', 'completely', 'ad-free']",Shopping
37115,,"['euzon.eu', 'help', 'shopper', 'shop', 'european', 'amazon', 'site', 'searching', 'resident', 'european', 'union', 'country', 'shop', 'eu', 'amazon', 'site', 'without', 'paying', 'import', 'duty', 'additional', 'tax', 'etc', 'unfortunately', 'way', 'search', 'amazon', 'site', 'uk', 'germany', 'france', 'spain', 'italy', 'netherlands', 'euzon.eu', 'make', 'shopping', 'process', 'easier', 'letting', 'compare', 'price', 'site', 'single', 'window']",Shopping
37190,,"['win', 'store', 'deal', 'list', 'currently', 'sale', 'window', 'store', 'pc', 'xbox']",Shopping
37447,,"['browse', 'woot.com', 'window', 'mobile', 'device', 'simple', 'intuitive', 'interface', 'make', 'easy', 'browse', 'woot', 'daily', 'deal', 'find', 'product', 'buy', 'securely', 'woot.com', 'winwoot', 'service', 'provided', 'make', 'browsing', 'woot', 'easier', 'affiliated', 'amazon.com', 'woot.com']",Shopping
37857,,"['typical', 'man', 'think', ""'re"", 'shipping', 'messy', 'true', 'organize', 'shopping', 'list', 'make', 'shopping', 'effective', 'hope', 'could']",Shopping
37909,,"['choose', 'kosher', 'product', 'drink', 'shop', 'find', 'possible', 'product', 'allowed', 'point', 'view', 'jewish', 'dietary', 'law', 'database', 'taken', 'organization', 'following', 'kosher', 'rule', 'orthodox', 'judaism', 'search', 'favourite', 'pruducts', 'price', 'supermarket', 'got', '3rd', 'prize', 'conference', 'european', 'rabbi', 'contest', 'internet', 'entrepreneur', 'prize', 'officially', 'approved', 'dutch', 'jewish', 'congregation', '//www.nik.nl/2013/08/nieuw-kasjroetlijst-nu-ook-op-app-voor-smartphone/', 'visit', 'facebook', '//www.facebook.com/isitkosherapp', 'share', 'experience', 'ask', 'question', 'enter', 'name', 'product', 'press', 'search', 'scan', 'kosher', 'authority', 'database', 'kosher', 'certification', 'detail', 'currently', 'database', 'supported', 'country', 'kosherdev.com', 'note', 'information', 'taken', 'upper', 'mentioned', 'list', 'authority', 'please', 'rate', 'content', 'soon', 'provide', 'searching', 'engine', 'find', 'something', 'proper', 'authority', 'improvement', 'also', 'try', '//search.isitkosher.eu']",Shopping
38161,,"['loyca', 'quick', 'simple', 'way', 'rid', 'loyalty', 'card', 'inside', 'wallet', 'manages', 'coupon', 'never', 'miss', 'another', 'promotion', 'even', 'sync', 'card', 'coupon', 'throughout', 'device', 'scan', 'loyalty', 'card', 'coupon', 'barcode', 'qr', 'code', 'next', 'time', 'checkout', 'simply', 'open', 'show', 'cashier', 'store', 'loyalty', 'card', 'clear', 'wallet', 'card', 'loyca', 'enables', 'store', 'card', 'device', 'coupon', 'management', 'remember', 'left', 'coupon', 'loyca', 'let', 'manage', 'coupon', 'even', 'notifies', 'coupon', 'expiring', 'device', 'using', 'dropbox', 'loyca', 'syncs', 'card', 'coupon', 'data', 'device', 'android', 'io', 'window', 'share', 'family', 'friend', 'friend', 'could', 'coupon', 'share', 'loyca', 'receive', 'device']",Shopping
38179,,"['providing', 'daily', 'changing', 'trending', 'deal', 'flipkart', 'snapdeal', 'open', 'browser', 'click', 'reach', 'product']",Shopping
38197,,"['important', 'see', 'disclaimer', 'magnolia', 'delivers', 'best', 'magnolia.com', 'device', 'download', 'handy', 'start', 'shopping', 'click', 'button', 'notified', 'make', 'sure', 'never', 'miss', 'deal', 'shop', 'magnolia.com', 'take', 'advantage', 'enhanced', 'shopping', 'experience', 'search', 'express', 'checkout', 'special', 'offer', 'flash', 'sale', 'exclusive', 'discount', 'notification', 'product', 'first', 'learn', 'joanna', 'latest', 'project', 'disclaimer', 'let', 'experience', 'publicly', 'available', 'content', 'trademark', 'copyrighted', 'content', 'belong', 'owner']",Shopping
38294,,"['forget', 'buy', 'banana', 'build', 'checkbox', 'remember', 'buy', 'grocery', 'store']",Shopping
38313,,"['catalog', 'vacchetti', 's.p.a.', 'let', 'wherever', 'check', 'wide', 'selection', 'item', 'make', 'order', 'view', 'history', 'order', 'already', 'issued', 'vacchetti', 'leader', 'distribution', 'furniture', 'garden', 'furniture', 'work', 'must', 'access', 'reserved', 'area', 'vacchetti', 'request', 'contacting', 'company', 'information', 'institutional']",Shopping
