,package,description,category
58490,,"['wise', 'man', 'said', 'gain', 'wisdom', 'master', 'collection', 'zen', 'proverb', 'daily', 'meditation', 'achieve', 'enlightenment', 'download', 'proverb', 'enhance', 'spiritual', 'quest', 'today']",Health & fitness
58547,,"['take', 'control', 'mind', 'mood', 'improve', 'mental', 'capacity', 'deep', 'relaxation', 'state']",Health & fitness
58549,,"['keep', 'track', 'weight', 'weightaminute', 'simple', 'intuitive', 'approach', 'possible', 'put', 'weight', 'height', 'metric', 'kg', 'centimeter', 'u', 'unit', 'lb', 'feets', 'inch', 'put', 'height', 'also', 'bmi', 'body', 'mass', 'index', 'calculated', 'put', 'height', 'bmi', 'calculated', 'version', 'changed', 'tile']",Health & fitness
58557,,"['eyelens', 'enhance', 'life', 'mobile', 'experience', 'visually', 'impaired', 'people', 'people', 'problem', 'color', 'recognition', 'give', 'possibility', 'recognize', 'color', 'nearest', 'color', 'name', 'usefull', 'people', 'color', 'recognition', 'problem', 'filter', 'zoom', 'visually', 'impaired', 'people', 'read', 'text', 'product', 'newspaper', 'application', 'gesture', 'left\\right', 'switch', 'filter', 'up\\down', 'zoom', 'zoom', 'application', 'speek', 'action', 'color', 'visually', 'impaired', 'people', 'understand', 'state', 'changed']",Health & fitness
58580,,"['ayurvedic', 'herb', 'information', 'ayurvedic', 'plant', 'fruit', 'seed', 'used', 'remedy', 'treatment', 'different', 'disease', 'contains', 'benefit', 'plant', 'herb', 'related', 'disease', 'easy', 'ui', 'zoom', 'facility']",Health & fitness
58608,,"['designed', 'dental', 'professional', 'provide', 'quick', 'reference', 'prescribed', 'medication', 'dentistry', 'mean', 'comprehensive', 'list', 'however', 'believe', 'another', 'medication', 'included', 'send', 'consider', 'adding', 'next', 'release', 'dental', 'professional', 'always', 'professional', 'judgment', 'prescribing', 'medication', 'know', 'patient', 'comprehensive', 'medical', 'dental', 'history', 'past', 'current', 'medication', 'allergy', 'drug', 'interaction', 'comment', 'visit', '//www.jpdds.com/']",Health & fitness
58610,,"['mainly', 'designed', 'dental', 'student', 'wanting', 'learn', 'endodontics', 'diagnosis', 'treatment', 'determine', 'pulpal', 'periradicular', 'diagnosis', 'also', 'indicate', 'whether', 'root', 'canal', 'recommended', 'show', 'step', 'performing', 'root', 'canal', 'instrumentation', 'obturation', 'please', 'note', 'multiple', 'method', 'root', 'canal', 'method', 'taught', 'school', 'disclaimer', 'attempt', 'perform', 'root', 'canal', 'procedure', 'unless', 'properly', 'trained', 'licensed']",Health & fitness
58613,,"['calculator', 'body', 'mass', 'defining', 'factor']",Health & fitness
58631,,"['application', 'compiles', 'score', 'pediatric', 'apgar', 'score', 'minute', 'notice', 'test', 'silverman', 'capurro', 'method', 'ballard', 'score', 'determine', 'gestational', 'age', 'scale', 'ass', 'following', 'pain', 'breathing', 'pattern', 'coma', 'risk', 'ulcer', 'score', 'notify', 'result', 'improved', 'assessment', 'several', 'fix', 'small', 'tweak', 'design']",Health & fitness
58632,,"['simple', 'application', 'help', 'reminding', 'pill', 'take', 'help', 'set', 'remainder', 'easliy', 'pill', 'taken', 'multiple', 'time', 'day', 'interesting', 'update', 'follow']",Health & fitness
58637,,"['hothead', 'sport', 'running', 'bicycling', 'walking', 'physical', 'activity', 'application', 'using', 'sportozoid', 'register', 'sport', 'activity', 'track', 'progress', 'compete', 'user', 'also', 'used', 'training', 'computer', 'version', 'history', 'added', 'training', 'computer', 'chart', 'calorie', 'counter', 'weight', 'control', 'minor', 'fix']",Health & fitness
58642,,"['mia', 'diet', 'plan', 'kind', 'market', 'provides', 'complete', 'solution', 'diet', 'need', 'consists', 'veg', 'non-veg', 'diet', 'plan', 'suit', 'everyone', 'sure', 'wont', 'regret', 'later', 'downloading', 'eat', 'well', 'stay', 'fit', 'kindly', 'note', 'run', 'perfectly', 'phone', '256mb', 'ram']",Health & fitness
58645,,"['ayurvedic', 'medicine', 'traditional', 'indian', 'herbal', 'medicine', 'ayurveda', 'hindi', 'ayurveda', 'used', 'today', 'generic', 'term', 'traditional', 'indian', 'medicine', 'combining', 'organoleptic', 'sense-based', 'empirical', 'medicine', 'religious', 'ritual', 'perspective', 'ayurveda', 'complete', 'medical', 'system', 'deal', 'health', 'aspect', 'physical', 'health', 'mental', 'balance', 'spiritual', 'well-being', 'social', 'welfare', 'environmental', 'consideration', 'dietary', 'lifestyle', 'habit', 'daily', 'living', 'trend', 'seasonal', 'variation', 'lifestyle', 'well', 'treating', 'managing', 'specific', 'disease', 'ayurveda', 'teach', 'respect', 'nature', 'appreciation', 'life', 'mean', 'empower', 'individual', 'holistic', 'medicine', 'best', 'ayurvedic', 'herbal', 'overview', 'wonder', 'ayurvedic', 'pharmacology', 'ayurveda', 'understands', 'plant', 'prepares', 'preparation', 'used', 'ayurveda', 'literally', 'translated', 'science', 'life', 'also', 'described', 'way', 'living', 'awareness', 'promoting', 'longevity', 'ayurveda', 'tell', 'u', 'substance', 'quality', 'action', 'life', 'enhancing', 'tag', 'ayurvedic', 'remedy', 'home', 'remedy', 'natural', 'treatment', 'natural', 'remedy', 'ayurveda', 'hindi', 'ayurvedic', 'treatment', 'disease', 'ayurvedic', 'home', 'remedy', 'ayurveda', 'hindi', 'ayurvedic', 'book', 'ayurvedic', 'medicine', 'ayurvedic', 'treatment']",Health & fitness
58648,,"['contains', 'treatment', 'sexual', 'disease', 'discus', 'kind', 'sexual', 'disease', 'hindi', 'gupt', 'rog', 'personal', 'problem', 'men', 'woman', 'generally', 'unable', 'discus', 'one.but', 'gupt', 'rog', 'may', 'underestimate', 'may', 'become', 'serious', 'problem', '.so', 'yaun', 'rog', 'must', 'treated', 'well']",Health & fitness
58665,,"['confront', 'unhealthy', 'eating', 'habit', 'exercise', 'daily', 'least', 'minute', 'try', 'natural', 'weight-control', 'aid', 'suggested', 'elson', 'haas', 'm.d.', 'author', 'detox', 'diet', 'herbalist', 'linda', 'n.d.', 'author', 'healthy', 'healing']",Health & fitness
58666,,"['count', 'count', 'keep', 'score', 'simple', 'score', 'combination', 'time/score', 'keeping', 'application', 'real-time', 'accurate', 'stopwatch', 'count', 'well', 'home', 'away', 'score', 'keeping', 'great', 'child', 'soccer', 'baseball', 'etc', 'v2.1', 'update', 'keep', 'time', 'suspended', 'aware', 'using', 'countdown', 'timer', 'notified', 'timer', 'hit', 'zero', 'background', 'added', 'pulse', 'vibrate', 'alert', 'countdown', 'timer', 'hit', 'added', 'vibrate', 'confirm', 'exit', 'dialog', 'current', 'time', 'clock', 'preserved', 'better', 'throughout', 'navigation']",Health & fitness
58667,,"['best', 'inner-thigh', 'exercise', 'time', 'top', 'fitness', 'expert', 'share', 'go-to', 'move', 'slim', 'sculpted', 'hip', 'thigh']",Health & fitness
58720,,"['welcome', 'chinese', 'medicinal', 'guide', 'treatment', 'age', 'technology', 'important', 'learn', 'speak', 'chinese', 'medicine', 'huge', 'collection', 'information', 'chinese', 'medicine', 'description', 'acupuncture', 'herb', 'mentioned', 'herbal', 'product', 'used', 'traditional', 'eastern', 'medicine', 'remedy', 'learn', 'chinese', 'medicine', 'time', 'lot', 'learn', 'chinese', 'medicine', 'chinese', 'medicine', 'course', 'easily', 'master', 'language', 'age', 'technology', 'important', 'learn', 'speak', 'chinese', 'medicine', 'learn', 'chinese', 'medicine', 'online', 'learn', 'program', 'example', 'chinese', 'medicine', 'beginner', 'learn', 'speak', 'chinese', 'medicine', 'survive', 'today', 'global', 'field', 'easily', 'learn', 'chinese', 'medicine', 'start', 'using', 'knowledge', 'provided', 'easily', 'learn', 'speak', 'chinese', 'medicine', 'learn', 'language', 'within', 'matter', 'day', 'learn', 'speak', 'proper', 'chinese', 'medicine', 'survive', 'today', 'world', 'easily', 'learn', 'chinese', 'medicine', 'online', 'start', 'using', 'chinese', 'medicine', 'beginner', 'main', 'focus', 'built', 'huge', 'collection', 'content', 'chinese', 'medicine', 'chinese', 'medicine', 'explained', 'easily', 'share', 'chinese', 'medicine', 'information', 'friend', 'social', 'medium', 'network', 'first', 'thing', 'required', 'learn', 'learn', 'speak', 'chinese', 'medicine', 'important', 'learn', 'chinese', 'medicine', 'today', 'world', 'spurt', 'chinese', 'medicine', 'speaking', 'course', 'market', 'assume', 'demand', 'code', 'pretty', 'high', 'various', 'online', 'chinese', 'medicine', 'course', 'first', 'thing', 'required', 'learn', 'learn', 'speak', 'chinese', 'medicine', 'go', 'anywhere', 'else', 'learn', 'chinese', 'medicine', 'easily', 'online', 'using', 'beginner', 'chinese', 'medicine', 'coding', 'beginner', 'highly', 'appreciate', 'feedback', 'user', 'hope', 'used', 'please', 'give', 'rating', 'also', 'give', 'u', 'valuable', 'feedback', 'enjoy']",Health & fitness
58766,,"['always', 'calculating', 'pace', 'given', 'finish', 'time', 'upcoming', 'race', 'well', 'little', 'simply', 'math', 'select', 'finish', 'time', 'race', 'distance', 'pace', 'shown', 'immediately', 'simple', 'fun', 'inspirational', 'quote', 'keep', 'going']",Health & fitness
58792,,"['drug', 'dictionary', 'medical', 'dictionary', 'ever', 'wanted', 'information', 'various', 'medicine', 'available', 'market', 'ever', 'wondered', 'specific', 'drug', 'cure', 'disease', 'curious', 'person', 'wanting', 'know', 'kind', 'medicine', 'taken', 'human', 'well', 'experiences…we', 'bring', 'best', 'online', 'tool', 'instantly', 'understand', 'medicine', 'absolutely', 'download', 'without', 'internet', 'various', 'medicine', 'available', 'market', 'acetaminophen', 'citalopram', 'lexapro', 'omeprazole', 'adderall', 'clindamycin', 'us', 'medicine', 'easily', 'found', 'drug', 'dictionary', 'medical', 'dictionary', 'drug', 'dictionary', 'medical', 'dictionary', 'huge', 'encyclopedia', 'different', 'medicine', 'search', 'functionality', 'search', 'medicine', 'bookmark', 'term', 'along', 'meaning', 'easy', 'retrieval', 'term', 'later', 'share', 'term', 'social', 'medium', 'network', 'audio', 'facility', 'provided', 'correctly', 'read', 'medicine', 'proper', 'pronunciation', 'welcome', 'feedback', 'user', 'constantly', 'guide', 'u', 'improve', 'please', 'provide', 'valuable', 'feedback', 'please', 'give', 'rating']",Health & fitness
58799,,"['daily', 'yoga', 'tip', 'asana', 'healthy', 'body', 'mind', 'become', 'healthy', 'yoga', 'expert', 'daily', 'yoga', 'tip', 'inspires', 'yogi', 'around', 'world', 'largest', 'yoga', 'pose', 'base.100+', 'yoga', 'meditation', 'class', 'varied', 'program', 'suit', 'yogi', 'class', 'help', 'part', 'yoga', 'every', 'day', 'yoga', 'help', 'stay', 'calm', 'virtual', 'coach', 'yoga', 'practiced', 'morning', 'evening', 'various', 'yoga', 'tip', 'help', 'stay', 'fit', 'healthy', 'tip', 'improves', 'health', 'knowledge', 'staying', 'calm', 'especially', 'important', 'today', 'world', 'best', 'way', 'stay', 'fit', 'early', 'practice', 'yoga', 'improve', 'concentration', 'overall', 'health', 'focused', 'yoga', 'weight', 'loss', 'beginner', 'advanced', 'better', 'sleep', 'full', 'relax', 'make', 'easier', 'convenient', 'work', 'gain', 'better', 'result', 'yoga', 'presenting', 'approx', 'yoga', 'video', 'beneficial', 'health', 'using', 'able', 'relieve', 'stress', 'flexible', 'calm', 'mind', 'daily', 'yoga', 'routine', 'contains', 'many', 'pose', 'exercise', 'practice', 'daily', 'create', 'toned', 'flexible', 'strong', 'body', 'yoga', 'help', 'look', 'feel', 'younger', 'age.yoga', 'help', 'improve', 'athletic', 'performance', 'yoga', 'daily', 'good', 'health', 'body', 'yoga', 'workout', 'make', 'feel', 'stronger', 'healthier', 'help', 'improve', 'energy', 'control', 'weight', 'working', 'benefit', 'every', 'part', 'body', 'total', 'body', 'fitness', 'workout', 'full', 'complete', 'yoga', 'body', 'training', 'log', 'forget', 'rate', 'give', 'feedback']",Health & fitness
58826,,"['ever', 'know', ""'re"", 'fat', 'find', 'everything', 'fat', 'give', 'size', 'weight', 'gender', 'tell']",Health & fitness
58857,,"['best', 'application', 'kind', 'disease', 'treatment', 'natural', 'way', 'hindi', 'disease', 'catagorised', 'easily', 'find', 'treatment', 'disease']",Health & fitness
84646,,"['twerk', 'way', 'better', 'body', 'watch', 'train', 'dance', 'bubble', 'butt', 'workout', 'program', 'designed', 'beginner', 'advanced', 'dancer', 'contains', 'basic', 'move', 'complicated', 'exercise', 'modern', 'dance', 'style', 'shaked', 'whole', 'world', 'everybody', 'move', 'miley', 'cyrus', 'nicky', 'minaj', 'beyonce', 'watch', 'repeat', 'listen', 'offscreen', 'voice', 'follow', 'music', 'tempo', 'learn', 'basic', 'technique', 'booty', 'dance', 'using', 'instruction', 'professional', 'dancer', 'tone', 'muscle', 'intensive', 'training', 'make', 'exercise', 'section', 'standing', 'exercise', 'par', 'terre', 'exercise', 'twerk', 'trick', 'dancing', 'twerk', 'fantastic', 'way', 'shape']",Health & fitness
84688,,"['running', 'know', 'start', 'already', 'running', 'track', 'run', 'run', 'track', 'run', 'using', 'location', 'service', 'window', 'phone', 'device', 'current', 'run', 'stats', 'speed', 'distance', 'run', 'logging', 'provides', 'detailed', 'information', 'previous', 'run', 'run', 'lock', 'screen', 'unlock', 'achievement', 'progress', 'onedrive', 'backup/restore', 'data', 'access', 'music', 'player', 'leave', 'change', 'song', 'learn', 'run', 'couch', '5k', 'programme', 'timed', 'run', 'run', 'interval', 'training', 'pre-selectable', 'program', 'running', 'tabata', 'sprint', 'post', 'facebook', 'run', 'pro', 'advert', 'learn', 'run', 'run', 'week', 'running', 'programme', 'complete', 'beginner', 'running', 'time', 'week', 'run', 'running', 'zero', 'minute', 'approx', '5k', 'learn', 'run', 'includes', 'alternating', 'run', 'walk', 'voice', 'cue', 'walk', 'run', 'easy', 'follow', 'programme', 'start', 'slow', 'gradually', 'build', 'achieve', 'minute', 'run', 'go', 'running', 'go', 'run', 'selecting', ""'go"", 'running', 'run', 'give', 'option', 'setting', 'timed', 'run', 'complete', 'warm', 'cool', 'time', 'alternatively', 'run', 'provides', 'run', 'run', 'limit', 'run', 'keep', 'track', 'speed', 'distance', 'location', 'pause', 'restart', 'save', 'run', 'time']",Health & fitness
84696,,"['keep', 'track', 'blood', 'sugar/glucose', 'time', 'add', 'blood', 'sugar', 'reading', 'view', 'previous', 'reading', 'also', 'displayed', 'graph', 'determine', 'whether', 'blood', 'sugar', 'normal', 'whether', 'early', 'established', 'diabetes', 'based', 'colour', 'reading', 'version', 'fixed', 'major', 'bug', 'prevented', 'user', 'entering', 'reading', 'also', 'deleting', 'existing', 'reading', 'graph', 'scroll', 'reading']",Health & fitness
84748,,"['give', 'smoking', 'counter', 'cigarette', 'smoked', 'idea', 'provide', 'detailed', 'information', 'course', 'fighting', 'smoking', 'received', 'achievement', 'able', 'find', 'emotion', 'physiological', 'feeling', 'expect', 'next', 'period', 'giving', 'smoking', 'also', 'motivation', 'also', 'find', 'interesting', 'fact', 'advice', 'fighting', 'addiction', 'live', 'tile', 'show', 'run-down', 'official', 'vk.com/public_quit']",Health & fitness
84760,,"['content', 'contains', 'chinese', 'cookbook', 'chinese', 'dish', 'abroad', '在众多的中文windows', 'phone', 'app中，您有没有在寻找一款快速查找美食做法的应用呢？', 'tt美食带给您windowsphone掌上美食菜谱。提供中外美食9000多道菜的图文菜谱，欢迎体验！']",Health & fitness
84773,,"['description', 'note', 'application', 'majorly', 'contains', 'content', 'arabic', 'language', 'دعم', 'قرارات', 'متعددة', 'الرقية', 'في', 'الإسلام', 'هو', 'تلاوة', 'القرآن،', 'والسعي', 'للجوء،', 'ذكرى', 'والأدعية', 'التي', 'تستخدم', 'كوسيلة', 'لعلاج', 'الأمراض', 'وغيرها', 'من', 'المشاكل', 'شروط', 'الرقية', 'الرماد', ""shar'eeyah"", 'يجب', 'أن', 'يكون', 'مع', 'خطاب', 'الله', 'بأسمائه', 'وصفاته،', 'أو', 'خطاب', 'رسوله', 'المناشير', 'يجب', 'أن', 'تكون', 'باللغة', 'العربية،', 'أو', 'ما', 'هو', 'معروف', 'أن', 'تكون', 'معناها', 'في', 'لغات', 'أخرى', 'أن', 'نعتقد', 'أن', 'الحق', 'الرقية', 'لا', 'يوجد', 'لديه', 'مصلحة', 'في', 'حد', 'ذاته،', 'ولكن', 'العلاج', 'هو', 'من', 'عند', 'الله', 'عدم', 'إجراء', 'الرقية', 'في', 'حالة', 'من', 'الحدث', 'الأكبر', 'جنب', 'أو', 'في', 'المكان', 'الذي', 'لا', 'يجوز', 'لأداء', 'ibadah', 'أي', 'مقبرة،', 'والحمام،', 'وما', 'إلى', 'ذلك', 'الفوائد', 'علاج', 'لمرض', 'علاج', 'من', 'العين', 'الشريرة', 'multiple', 'resolution', 'ruqyah', 'islam', 'recitation', ""qur'an"", 'seeking', 'refuge', 'remembrance', 'supplication', 'used', 'mean', 'treating', 'sickness', 'problem', 'condition', 'ruqyah', 'ash', ""shar'eeyah"", 'must', 'speech', 'allah', 'name', 'attribute', 'speech', 'messenger', 'saw', 'must', 'arabic', 'known', 'meaning', 'language', 'believe', 'verily', 'ruqyah', 'benefit', 'cure', 'allah', 'perform', 'ruqyah', 'state', 'major', 'impurity', 'junub', 'place', 'permissible', 'perform', 'ibadah', 'i.e', 'graveyard', 'bathroom', 'etc', 'benefit', 'cure', 'illness', 'cure', 'evil', 'eye']",Health & fitness
